image_id,iou,pointing_game_hit,heatmap_positive_fraction
ISIC_0027868,0.3749880210828941,True,0.20001594387755103
ISIC_0027887,0.7111772205694857,True,0.20001594387755103
ISIC_0027904,0.6400997103011521,True,0.20001594387755103
ISIC_0027905,0.07871662016739737,True,0.20001594387755103
ISIC_0027907,0.3547794117647059,True,0.20001594387755103
ISIC_0027950,0.2893219557195572,True,0.20001594387755103
ISIC_0027970,0.0438421681944998,True,0.20001594387755103
ISIC_0027971,0.7244197165956707,True,0.20001594387755103
ISIC_0028000,0.4129135113591072,True,0.20001594387755103
ISIC_0028003,0.501524161711059,True,0.20001594387755103
ISIC_0028026,0.45748415151673916,True,0.20001594387755103
ISIC_0028032,0.32350891167977697,True,0.20001594387755103
ISIC_0028038,0.40444400159426064,True,0.20001594387755103
ISIC_0028039,0.5483070201568861,True,0.20001594387755103
ISIC_0028040,0.6659040995607614,True,0.20001594387755103
ISIC_0028053,0.537032967032967,True,0.20001594387755103
ISIC_0028075,0.17151296962983476,True,0.20001594387755103
ISIC_0028082,0.24800140560484935,True,0.20001594387755103
ISIC_0028084,0.3639526791927627,True,0.20001594387755103
ISIC_0028090,0.6569617608135404,True,0.20001594387755103
ISIC_0028096,0.7432598983207518,True,0.20001594387755103
ISIC_0028103,0.4313160422670509,True,0.20001594387755103
ISIC_0028108,0.6597835888187557,True,0.20001594387755103
ISIC_0028110,0.5209246711837385,True,0.20001594387755103
ISIC_0028112,0.23689925408365595,True,0.20001594387755103
ISIC_0028116,0.5298519873607185,True,0.20001594387755103
ISIC_0028122,0.3593225235636127,True,0.20001594387755103
ISIC_0028144,0.45089406056249437,True,0.20001594387755103
ISIC_0028154,0.0763252291749701,True,0.20001594387755103
ISIC_0028174,0.1590835002095655,False,0.20001594387755103
ISIC_0028177,0.6616584802080323,True,0.20001594387755103
ISIC_0028187,0.7100126742712294,True,0.2000358737244898
ISIC_0028194,0.02859092459911293,False,0.20001594387755103
ISIC_0028196,0.7090925251088792,True,0.20001594387755103
